OK	494	402	167	204	149	piglit/glsl2/defined-02.vert
OK	197	99	135	168	108	piglit/glsl2/draw_buffers-01.frag
OK	816	103	132	168	111	piglit/glsl2/draw_buffers-05.vert
OK	290	62	99	128	75	piglit/glsl2/draw_buffers-06.vert
OK	199	93	120	152	99	piglit/glsl2/draw_buffers-08.frag
OK	268	127	135	172	115	piglit/glsl2/function-03.vert
OK	392	205	154	184	131	piglit/glsl2/function-06.vert
OK	264	56	91	120	69	piglit/glsl2/function-11.vert
OK	1368	252	238	280	209	piglit/glsl2/gst-gl-bulge.frag
OK	2135	470	308	352	289	piglit/glsl2/gst-gl-bumper.frag
OK	1923	411	236	272	210	piglit/glsl2/gst-gl-bumper.vert
OK	1698	424	297	336	268	piglit/glsl2/gst-gl-convolution.frag
OK	2056	435	238	272	215	piglit/glsl2/gst-gl-cube-v.vert
OK	1227	231	199	232	164	piglit/glsl2/gst-gl-difference.frag
OK	1354	242	233	276	201	piglit/glsl2/gst-gl-fisheye.frag
OK	2073	814	307	340	273	piglit/glsl2/gst-gl-glass.frag
OK	3709	1351	624	644	581	piglit/glsl2/gst-gl-greedyh.frag
OK	1759	371	296	332	268	piglit/glsl2/gst-gl-hconv9.frag
OK	1233	232	198	228	162	piglit/glsl2/gst-gl-interpolate.frag
OK	1230	231	239	276	199	piglit/glsl2/gst-gl-luma-threshold.frag
OK	1234	228	226	260	187	piglit/glsl2/gst-gl-luma-to-curve.frag
OK	1341	234	222	268	197	piglit/glsl2/gst-gl-mirror.frag
OK	1080	129	157	188	123	piglit/glsl2/gst-gl-mosaic-f.frag
OK	1985	480	284	312	251	piglit/glsl2/gst-gl-mosaic-v.vert
OK	1249	234	197	228	163	piglit/glsl2/gst-gl-multiply.frag
OK	1315	252	217	248	182	piglit/glsl2/gst-gl-rgb-to-curve.frag
OK	2390	654	441	500	429	piglit/glsl2/gst-gl-sin.frag
OK	1915	542	359	412	346	piglit/glsl2/gst-gl-sobel.frag
OK	1448	289	256	296	227	piglit/glsl2/gst-gl-square.frag
OK	1389	259	242	284	215	piglit/glsl2/gst-gl-squeeze.frag
OK	1248	243	189	224	160	piglit/glsl2/gst-gl-sum.frag
OK	1736	538	368	388	335	piglit/glsl2/gst-gl-text-download-i420-yv12.frag
OK	1840	568	360	376	322	piglit/glsl2/gst-gl-text-download-yuy2-uyvy.frag
OK	1396	301	270	300	231	piglit/glsl2/gst-gl-text-upload-ayuv.frag
OK	1566	311	286	308	240	piglit/glsl2/gst-gl-text-upload-i420-yv12.frag
OK	1697	349	292	316	249	piglit/glsl2/gst-gl-text-upload-yuy2-uyvy.frag
OK	1760	347	234	260	199	piglit/glsl2/gst-gl-texture-interp.frag
OK	1611	303	263	308	237	piglit/glsl2/gst-gl-tunnel.frag
OK	1483	309	271	320	249	piglit/glsl2/gst-gl-twirl.frag
OK	1600	349	285	328	258	piglit/glsl2/gst-gl-vconv9.frag
OK	226	98	101	140	85	piglit/glsl2/if-03.vert
OK	229	101	102	144	91	piglit/glsl2/if-04.vert
OK	230	114	135	156	105	piglit/glsl2/implicit-conversion-01.vert
OK	256	100	106	140	83	piglit/glsl2/invariant-01.vert
OK	356	75	105	140	88	piglit/glsl2/invariant-02.vert
OK	119	40	62	100	42	piglit/glsl2/late-proto.vert
OK	296	107	130	160	102	piglit/glsl2/local-function-03.frag
OK	260	106	125	168	104	piglit/glsl2/loop-01.vert
OK	272	111	129	172	109	piglit/glsl2/loop-02.vert
PARSE_FAIL	175	175	175	224	151	piglit/glsl2/loop-03.vert
PARSE_FAIL	201	201	185	236	162	piglit/glsl2/loop-04.vert
OK	250	50	81	116	63	piglit/glsl2/loop-06.vert
OK	217	98	119	156	96	piglit/glsl2/loop-07.frag
OK	434	266	158	192	137	piglit/glsl2/matrix-07.vert
OK	387	129	125	168	108	piglit/glsl2/matrix-08.vert
OK	194	80	108	148	93	piglit/glsl2/matrix-10.vert
OK	146	45	78	112	58	piglit/glsl2/matrix-11.vert
OK	155	54	87	120	67	piglit/glsl2/matrix-12.vert
OK	217	111	116	156	100	piglit/glsl2/max-uvec3.vert
OK	1985	722	412	460	393	piglit/glsl2/norsetto-bumptbn_sh_fp.frag
OK	1157	326	248	280	214	piglit/glsl2/norsetto-bumptbn_sh_fp.vert
OK	131	29	61	96	42	piglit/glsl2/parameters-02.vert
OK	213	115	112	148	90	piglit/glsl2/pragma-01.vert
OK	352	69	102	136	82	piglit/glsl2/pragma-02.vert
PARSE_FAIL	444	444	300	360	284	piglit/glsl2/pragma-07.vert
OK	491	242	207	252	182	piglit/glsl2/pragma-08.frag
OK	119	26	64	92	39	piglit/glsl2/precision-02.vert
OK	145	55	75	112	57	piglit/glsl2/precision-04.vert
OK	388	36	74	100	49	piglit/glsl2/precision-05.vert
OK	238	82	107	144	82	piglit/glsl2/precision-06.vert
OK	290	90	116	148	96	piglit/glsl2/preprocessor-01.frag
OK	249	72	101	132	74	piglit/glsl2/redeclaration-01.vert
OK	265	93	124	156	99	piglit/glsl2/redeclaration-02.vert
OK	386	74	110	140	80	piglit/glsl2/redeclaration-09.vert
OK	207	55	95	120	68	piglit/glsl2/redeclaration-12.vert
OK	209	65	106	132	78	piglit/glsl2/redeclaration-14.vert
OK	267	73	107	140	83	piglit/glsl2/redeclaration-16.vert
OK	204	88	126	148	95	piglit/glsl2/repeated-channel-assignment.vert
OK	245	112	129	176	105	piglit/glsl2/struct-03.vert
